SEGMENTO,CIUDAD,UID,CANCEL_PREV,PESO,USD_SUBTOTAL,DESCUENTOS,CORTESIA,FALTANTES,PQRs,DEMORA,VOLVIO
Hogar,BOG,h12OHwPhfRdnx6KC21H7O0m8qII2,0,24.3,14.62,0,0,0,0,9,1
Comercio,BAQ,h1Ah8Exlm8PbhRosyZlpXhZyVWX2,0,23.0,56.28,0,1,0,2,8,1
Comercio,BAQ,h1lZJJuba0V5SAUElR8lQ3vpPNr1,0,97.0,49.57,0,1,0,0,7,1
Restaurante,BAQ,h1yGI3L0iLgB1IsdiTrVTuqIuph2,0,42.2,27.41,0,0,0,0,9,1
Hogar,BOG,h24zIjUZMGOkMIoIXjnCf4ms3XJ2,0,18.0,11.42,0,0,0,0,2,1
Restaurante,BOG,h25u8SlKTwYnPSRDau6zAAFnScf2,0,41.4,27.11,0,0,0,0,8,0
Comercio,CMX,h26G9xiHJJhjpEXJ0yG2tSJKphK2,0,17.55,22.59,0,0,0,0,10,0
Comercio,CMX,h2EvaSKONmaR9jvEzrBWB3v2Sh13,0,13.0,21.26,0,0,0,0,7,0
Hogar,BOG,h2N5EenaaxRey2ykvvYgFqD7uRI3,0,16.5,14.27,0,0,0,0,6,1
Restaurante,BOG,h2R0H5sKwxNVRBDf8aatYgjTlMU2,0,34.0,13.96,0,0,0,0,4,1
Institución,BOG,h2WeNbbH1YhDy3pewWGlTmzSZN72,0,32.5,27.01,0,0,5,0,11,1
Hogar,BOG,h2Y5IoFClzNOTPtxygMiTL5Rhg22,0,33.0,27.66,0,0,0,0,5,1
Restaurante,BOG,h2rmmqsCyIcLvDwDXyUI12Tqi7J2,0,30.9,36.73,0,0,0,0,6,0
Hogar,BOG,h2wN52t5D6bAKPAsJQuunjEFt5q2,0,47.8,32.33,0,0,1,0,8,1
Hogar,BAQ,h3SfVBAiWdXiqJzQ2qxWoPdFgzK2,0,38.1,27.24,0,0,0,0,6,1
Hogar,BOG,h3V86MANaaM4pjs9OYXuwZLkKYp2,0,35.0,32.74,0,0,0,0,9,1
Restaurante,BOG,h3Vm13KNAMOu0vjCUWDzgya4dnk1,0,90.0,41.23,1,0,0,0,6,1
Restaurante,CMX,h3teCaBCFVNTvUgNqi0F3eht3Br2,0,37.2,40.16,0,1,0,0,9,1
Comercio,BAQ,h42oo5HyseNqWmHM026yuuh61d02,0,3.0,36.05,0,1,0,1,4,1
Comercio,BAQ,h42sScnAvEPjgPiX20tL8WLUr062,0,64.5,28.29,0,0,0,1,8,0
Restaurante,BOG,h45w07t4ceYa5bvnVvYM5aiyVgf1,0,5.0,14.45,0,1,0,0,9,1
Comercio,BOG,h4Gkik36oAQi72Xzid8LLqJUn9f2,0,30.0,19.69,0,0,0,1,10,1
Restaurante,CMX,h4MYJzbrXzaCrArojVmtRQIAvzt1,0,6.0,9.31,0,0,0,0,7,1
Restaurante,BAQ,h4ZxrLuk2tMrghZJqPO5hFQwEKk2,1,23.0,24.45,0,0,0,1,5,0
Hogar,BAQ,h4e07hC2IfXFEMog2UmwmkIoXqf1,0,33.1,29.07,0,0,0,1,4,1
Restaurante,BOG,h4pgvahkPse9RTWTiMKkD5QCAMZ2,0,8.0,16.15,0,1,0,0,9,1
Comercio,BAQ,h4tGD6UARUeQcZXYXZM1R6GJ1X92,0,44.0,13.71,0,1,0,0,4,1
Hogar,BOG,h4xdUp6MvxXJVDEOxYsuyHcYMGs1,0,9.0,26.0,0,0,0,0,6,1
Hogar,BOG,h54WPUhBorbK50GLOR7ALgRrNyt2,0,30.5,43.05,0,0,0,0,7,1
Hogar,BOG,h5HKsGNtVsdvKjB0PTq5Nu8kipw2,0,92.3,87.08,0,0,2,0,5,1
Institución,BOG,h5Kj7pp2mEXBNSKI9FffdDLAAe63,0,46.7,34.69,0,0,0,0,8,1
Restaurante,CMX,h5gdTtDIxkd1AlAiie4uEd8GwJl1,0,15.25,21.53,0,0,0,0,6,0
Comercio,CMX,h5oDnkRKggfXpJylNKs2pIRB5ww1,0,2.0,27.94,0,0,0,0,6,0
Hogar,BOG,h5qgm5q1QxcqHR7Hjoxz8aaADku2,0,50.0,47.85,0,0,0,2,7,1
Hogar,BOG,h5rb1kpMANMWTXxMUQKZPut4Y1w1,0,26.1,28.67,0,0,0,1,10,1
Hogar,BOG,h5rq5wnCf9XNb3mdf9XDlSuhIrs1,0,73.3,53.92,0,0,1,0,7,1
Comercio,BOG,h60QZ22jyDTjA03EOwPyUT1vVhh1,0,49.5,144.91,0,0,0,1,5,1
Restaurante,BOG,h65z9TjgpBeWIZeQkAgdKhqKgwS2,0,47.7,25.72,0,0,0,1,4,0
Restaurante,BOG,h6D10GGCfDSBwCdjNVHmjGIOw253,0,4.5,13.82,0,0,0,0,7,1
Comercio,CMX,h6GCgXJ4MUWsjCsePQY0N27Bqf33,0,2.0,28.32,0,0,0,0,5,1
Hogar,CMX,h6ccsqWPjlMR8ifW6bGurxS34l23,0,174.0,196.85,0,0,0,0,7,1
Comercio,BOG,h7FdpfbnPfewGMFzuq1YFUdI6xR2,0,29.5,19.35,0,0,0,0,5,1
Comercio,CMX,h7IVE5Wn6XOYwVjdTIiuIcZKiX03,0,203.5,180.69,0,0,0,0,8,1
Restaurante,BOG,h7ov4nNok9aiiJeBBkWcUAG1L9x1,0,62.81,66.42,0,0,1,0,6,1
Restaurante,BOG,h7qvpAAOndQ59SfJuhk3u9nAYpj2,0,43.9,28.46,0,0,0,0,7,1
Hogar,BAQ,h7xdgmhLhNXcBVymGq4reZX5yhB3,0,22.0,14.89,0,0,1,0,6,1
Institución,BAQ,h8IfFv6avnUcQjoArYqSJOKyN9i2,0,29.0,21.89,1,0,0,0,4,0
Hogar,BOG,h8Nx5FCYJXP5rmtuAd3JzWTmeOy2,0,31.1,32.64,0,0,0,0,10,1
Comercio,BOG,h8vmrUktPfRBYCRshIeUWThej4y2,0,25.5,61.31,0,0,1,0,6,0
Comercio,BOG,h9LjC6PCicgRcVIZB2AEtl9bRwd2,0,40.0,12.04,0,1,0,0,6,1
Hogar,BOG,h9TpYVqS3YPVAwQw7A5nQ7Px2nj2,0,33.5,31.51,0,0,0,0,8,0
Comercio,BOG,h9hap5wpJfg0CIvK1DKdaeBxAgh2,0,24.4,21.42,0,0,0,0,6,1
Restaurante,BOG,h9sIVzTDcGU6RtdIe2GElmznBph2,0,78.0,17.23,0,0,0,0,6,0
Hogar,BOG,h9uuabPrjIhwo2EiuIf7Bo4tXqG3,0,72.0,55.81,0,0,1,5,15,1
Comercio,BAQ,h9wm6DByMNWkYDudqy28VnuGbfm2,0,78.1,66.16,0,0,0,0,5,1
Comercio,BOG,hA545aKLgDMQMI0CmntmIGAi1qC3,0,45.1,36.66,0,0,0,0,8,1
Institución,BOG,hA8p1qKxEjWLZ7ZdkoQVGT8G9nL2,0,8.4,32.63,0,1,0,0,6,1
Restaurante,BOG,hADUWgJVSqVmzeHb610tFbyMvaw2,0,36.0,24.55,0,0,0,0,6,1
Hogar,BOG,hAZKmMdh5ugUhFg5mrmHB1VQ2023,0,47.5,50.97,0,0,0,0,9,1
Restaurante,BOG,hAs8JTyycxULk1w6wnyI4Bh2B3Y2,0,41.5,35.8,0,0,0,0,8,1
Restaurante,CMX,hB0gPVfsSnYKqhvlQDW7Chh9oJF2,0,34.75,32.9,1,0,0,0,7,1
Comercio,CMX,hB1HHQFFdLPhlk5WsQbc8xRA4Ql2,0,17.0,23.34,0,0,0,0,3,1
Restaurante,BOG,hBDqs1wM2ESNcZywHDK6feVrjkv2,0,5.0,15.15,0,1,0,1,7,1
Comercio,BOG,hBPI4FA2Xbf04VJJFPB1MI6RxKp1,0,2.4,11.98,0,1,0,0,7,1
Restaurante,BOG,hBaALMDv0TbGswP8jmpergBjZoF3,0,34.6,20.55,0,0,0,0,6,1
Hogar,CMX,hBb1LOma0GeRYmFcO5r56GItpCX2,0,4.85,6.62,0,0,0,0,5,1
Comercio,CMX,hBdL7z67INUnaQhwl5yIkfnGRuw2,0,1.0,42.44,0,0,0,0,6,1
Restaurante,BOG,hBiXS1UJspS1gppfZkaVnmqqj4j1,0,12.6,15.47,0,0,0,0,9,1
Restaurante,BAQ,hBjpT0zI5jXhfn3nTMwhJSC9j3l1,0,84.0,217.92,0,0,0,0,3,1
Restaurante,BOG,hBkRrKDYyePv8OPZMvqnzHOIEXm1,0,80.0,61.18,0,0,1,0,9,1
Comercio,CMX,hBtLs8b4nQg97LIps8grau1l0uw1,0,31.0,29.05,0,0,0,0,7,1
Restaurante,BOG,hBxPxm00eHOazPSalHHKmZPm35c2,0,6.0,16.36,0,0,0,0,9,1
Hogar,BOG,hC6KiS1aTSQBU1ZHgsfkd9nl5g63,0,46.4,36.48,0,0,0,0,10,0
Hogar,BOG,hCJEduOTmhViFNGd64f2zQZUmCD3,0,3.0,36.96,0,0,0,0,2,0
Hogar,BOG,hCPjRsrkPrUB8EGpzHJ4c57EP8z1,0,55.2,30.19,0,0,0,0,3,1
Hogar,BOG,hCscb3Lk0Pbr2tRkbQwb73yZWdm1,0,15.31,18.92,0,0,0,0,7,1
Comercio,BOG,hCvplN95mDfRqePAl4na8J1UbfF3,0,3.0,35.48,0,0,0,0,10,1
Comercio,BOG,hD4EQlVV00cJcqND532wEB8xqxq2,0,22.1,17.52,0,0,0,0,7,1
Restaurante,BOG,hD4blUqddsYKkFpug5dj4mb3Kjz2,0,3.0,6.0,0,0,0,1,8,1
Restaurante,BOG,hDH2lHIJ02cuhVg9VirokAr259q1,0,5.0,30.85,0,0,0,0,3,1
Comercio,BOG,hDaTQ6LI08a59bJVdlIMpcTKxBb2,0,3.0,5.95,0,0,0,0,8,1
Restaurante,CMX,hDugKeLBj9d7iWbDu0tlw9QD4oJ2,0,79.0,93.73,0,0,0,0,10,1
Hogar,BOG,hE5leF4xLAZr3guUvRI9uZNw61Q2,0,5.0,30.16,0,0,0,0,11,0
Hogar,BOG,hE6TtsDcGKZbPlEElrGM0Mr8Lpj2,0,6.1,6.07,0,0,0,0,9,1
Restaurante,CMX,hEA1V7TWQzR4V9BeLXjNMwj3ekR2,0,59.2,56.48,0,0,1,0,10,1
Restaurante,BOG,hEDHuYPY21b2x13958b3FAybGhx2,0,2.0,25.02,0,0,0,0,7,1
Restaurante,BOG,hEJhbKsZG7feb3DglPHmQYU4B5i2,0,39.0,17.09,0,1,0,0,6,1
Restaurante,CMX,hEPkLnvySoTlLkGEpE6JYnMD3uH2,0,39.0,41.64,1,1,1,0,7,1
Hogar,BOG,hEaI6Hi4o5ftbhlJaPcm46jYwut2,0,41.7,52.88,0,0,0,0,8,1
Restaurante,BOG,hEcmMPyioVSEEhHfDkVkTiLAWey2,0,94.0,30.95,1,0,0,0,8,0
Restaurante,BAQ,hEsUOalZqsbGegC5Csm3b8oq2112,0,72.5,40.72,0,1,0,0,8,1
Hogar,BAQ,hEtnND83khWVx2B6ZLB63xdX3r93,0,5.0,16.71,0,0,0,0,7,1
Restaurante,BAQ,hF6RRLzmPLUYwZJWVxg8UKW4SWp2,0,20.0,14.27,0,1,0,0,4,1
Restaurante,BOG,hFA3fpeOeTRy1TbM8t6wrzFQUwB2,0,16.6,15.79,0,0,0,0,9,1
Líderes de Comunidad,BOG,hFINYN4PlkNYSofksyhfF0uWyyE3,0,34.0,27.06,0,0,2,0,9,1
Restaurante,CMX,hFIk7d034AcM4ogdN2UHXvc9So42,0,84.5,44.88,0,0,0,0,8,1
Hogar,BOG,hFRpkf8d82cuzJfdB6BQxb8Oeh82,0,21.9,21.77,0,0,0,2,-3,1
Comercio,BOG,hFlaRwhHxsZQS55FVinYDhspeVx1,0,37.0,29.37,0,0,1,0,6,0
Hogar,BOG,hG1isiwgHHcUkuGZJmFcngGeYiC2,0,25.445,21.8,0,0,0,0,7,1
Restaurante,BAQ,hG2Q1pCOCObgYEBfEj2ZBjZuhD52,0,31.0,27.27,0,0,0,0,4,1
Institución,BAQ,hGD5HMy4SEMvQPFNx26kJOSfsXu2,0,35.0,43.89,0,0,0,0,6,1
Hogar,BOG,hGDfepSrtUZUnnFvrJig4jf0zDo1,0,32.02,31.85,0,0,0,0,4,1
Hogar,BOG,hGHkidqTN6eWpsPkck3a52JFoud2,1,81.2,66.54,0,0,0,0,5,1
Comercio,BOG,hGLfKSGl3ifa5WtEkuWf83hcNBZ2,0,40.0,55.69,0,0,0,0,6,1
Hogar,BOG,hGO2Q5JFD3cSc6Ad8tgAOCLcMam1,0,46.6,36.86,0,0,0,0,6,1
Comercio,BAQ,hGR4GuvZKVhHtVRWycguZp2pJwS2,0,79.5,31.71,0,0,0,0,6,0
Comercio,BAQ,hGVDBsqCgBh2iKYoJWDKYBINv6w2,0,58.5,48.52,0,0,0,1,6,1
Restaurante,BOG,hGYDXgwKamMv3DXFTFQqGNaQJbs1,0,0.88,1.02,0,0,0,0,5,1
Hogar,BOG,hH77JhtiUGTzl5VpjWZW1l4amon1,0,30.9,24.53,0,0,0,0,9,1
Restaurante,BOG,hHUW2mMutoRBsBENQnPvTRxoAj42,0,2.0,25.02,0,0,0,0,5,1
Hogar,BOG,hHb0YqO4X7MX9wqss4BH3YqeM3v1,0,33.94,22.87,0,0,0,0,6,1
Restaurante,BOG,hHqFtTfjDBPNymeJ1tuR1Qkk44A3,0,104.5,71.61,0,0,0,3,6,1
Restaurante,CMX,hHvSjVmqW7NePoD6qvWcVo0X0RT2,0,5.0,6.85,0,1,0,0,7,0
Institución,BOG,hI30xQkmdNSofZn88Zy84LrOsla2,0,11.05,6.57,0,1,0,0,5,0
Comercio,BOG,hI8fuaSJzTRv53WF0sFFa4drpda2,0,7.0,26.48,0,0,0,0,5,1
Hogar,BOG,hIEsOcentIc3UvDnKFR8xANe0Wo1,0,19.9,26.37,0,0,0,0,10,1
Restaurante,BOG,hIGGf2RZEohltbxqStg7vIPZKKp2,0,39.0,28.54,0,0,0,0,6,1
Comercio,CMX,hII1iZEPPgUBn7RkxP12ljcqK2D2,0,4.0,22.31,0,1,1,0,5,1
Restaurante,BOG,hIICWrZOtNNDS4hyjDXzNK7lb6W2,0,7.0,5.79,0,0,0,0,6,1
Hogar,BOG,hIJFzzb8XbgWcpPm5EW6y5EXeNf1,0,65.8,43.87,0,0,3,0,8,1
Hogar,BAQ,hIK5t7sC1DaBqKQPIAdol42I5Ls2,0,60.4,47.71,0,0,7,0,7,1
Restaurante,BOG,hILpyoVPBGU9SYq78dfQIYqZyNt2,0,5.0,12.05,0,0,0,0,3,1
Comercio,BAQ,hITdgFWwojdfViF2mgiS2qmiULm2,0,34.5,21.64,1,0,1,0,7,1
Comercio,BOG,hIVdhzovSQa0JNiYdCSSuwcUCNf2,0,3.0,4.7,0,0,0,0,7,1
Comercio,CMX,hIwq9BS9ShbEtcUFdGIccY8nxn32,0,30.0,30.44,0,1,0,0,8,1
Restaurante,BOG,hJ5HJzpVSybF2LamYZsnTHB1uP13,0,26.9,20.11,0,0,0,0,8,1
Restaurante,BOG,hJJbNGH3CQaMmUwAH7CoRRVwuX52,0,14.03,11.75,0,0,0,0,8,1
Restaurante,BOG,hJh5MYRsU5V9DeRy73HkvHKH0wf2,0,95.1,86.37,0,0,0,0,8,0
Comercio,CMX,hJjMzoKRQshAgSrqwqYCrJw3nwr2,0,16.0,39.38,0,0,0,0,4,0
Hogar,BOG,hJnEMU4tFeWdpXrALSraa3TcrG22,0,65.81,83.01,0,0,0,0,6,0
Hogar,BOG,hJwaFjAoQlZCPhRqQXZNqN4BZ2K3,0,57.4,43.19,0,0,0,0,11,0
Comercio,BOG,hK8OZNdAgvhuIbfZQFaSnWm6qIa2,0,6.0,17.9,0,1,0,1,12,1
Hogar,BOG,hKBpZQUWlVNyESFfuWzSJ30PjJs2,0,35.5,28.4,0,0,1,0,8,1
Restaurante,BOG,hKCErK8yjXcuAV10hOrWCJXN7tp1,0,42.5,38.92,0,0,0,0,6,1
Hogar,BOG,hKLtZJMzKdQoMInOnrVgSuQslVF3,0,37.0,31.78,0,0,0,0,10,1
Hogar,BOG,hKStPM8A7LWDrlnct0k6O9D9FXl2,0,61.0,52.33,0,0,0,0,9,0
Comercio,BOG,hKaLAjyzLuPsj9ySuwUCmOPr9vq2,0,37.36,22.98,0,0,0,0,7,1
Restaurante,BOG,hKaQFMPS51eb6EIur2pq6E4i5kq1,0,31.0,27.26,0,1,0,0,7,0
Hogar,BOG,hKcGcRev4vckuEGaPeNNsyCSsrv2,0,4.25,24.95,0,0,0,0,4,1
Hogar,BOG,hKsiN5RKfrXfsb4WpLrrA6LmK2w2,0,55.4,49.03,0,0,0,0,7,1
Comercio,BOG,hKvIZd71zGVQsBAx5BvosEU0RXh2,0,4.3,14.73,0,0,0,0,8,0
Comercio,BOG,hKw0BrizmGSQiF3AvD8LsbzPpt62,0,52.44,29.95,0,0,0,0,9,1
Institución,BOG,hKzU4YKg5lbComvA7WcBRcxK4Wv2,0,16.5,36.7,0,0,0,0,12,1
Restaurante,BOG,hL26X8vSziaim8mSsk11dj5DDzG3,0,150.0,22.58,0,0,0,0,5,1
Comercio,CMX,hLKimCDzvVhfAbw9rfOaNaMVdk52,0,16.0,15.54,0,0,0,1,5,0
Hogar,BOG,hLNGMfWL5hXFIsBUxwgkieSOYsB2,0,34.9,57.72,0,0,1,0,10,1
Restaurante,BOG,hM2Gsm0WMJR4nIsxbeDMWM8oyL72,0,5.0,10.92,0,0,0,0,5,1
Hogar,BOG,hM4UScHXrKeGL2iXo9S7So14Nq43,0,27.0,27.42,0,0,0,0,7,1
Restaurante,CMX,hMRvnGROdsQCXyS7BgmXW4TYGm93,0,1.0,18.94,0,0,0,0,8,1
Restaurante,CMX,hMha2YcJXtfmXdTxecfMfuPeu2b2,0,32.0,35.32,0,0,0,0,7,1
Restaurante,BOG,hMoWWNrtYITPA2FVvBhKpTT9wR93,0,41.5,37.17,0,0,6,0,11,1
Hogar,BOG,hNOgvneyxHQLekb4dlXxdfbaGh82,0,28.5,27.93,0,0,0,0,4,1
Restaurante,CMX,hNYPUaGXzFWNNZI7qaoka3WEhLh1,0,94.25,64.86,0,1,1,0,7,1
Hogar,BOG,hNZagSzqTQMI4C8pJjA8TqdLpci2,0,27.8,30.3,0,0,0,0,9,1
Hogar,BOG,hNbN5oLkFSSNpA73K9H0QY84sHm2,0,41.2,33.82,0,0,0,0,8,1
Restaurante,BOG,hNtGaFBeEgX2W6RNn1EGlM8esAl1,0,28.24,15.01,0,1,0,0,7,1
Comercio,BOG,hOI80xE5gaMSXvHyb0zr1RoPG683,0,31.0,36.48,0,0,0,0,11,1
Comercio,BAQ,hOKGTbZH8SfixkD1UKfYp0hhw1f2,0,22.3,15.78,0,1,0,0,8,1
Institución,BOG,hOWMuu4JZtXAM4L3MNUFwvVBXYf2,0,45.0,29.17,0,0,0,1,7,1
Restaurante,BOG,hOx8DGP9V4Y8UhesVlYPTVGeYfp1,0,68.28,42.98,0,0,0,0,7,1
Comercio,BOG,hP6VJs0gapVJ1XiiFOtUX9u4sX12,0,36.0,27.49,0,0,0,0,10,1
Hogar,BOG,hPIyZArkbXhVUOK68KKUzBNA8Ux1,0,44.1,43.31,0,0,0,0,5,1
Restaurante,CMX,hPbYiLVLVOZLTGkeiKUI8tqOpAq2,0,36.0,33.7,0,1,0,0,10,1
Hogar,BAQ,hPzH5Euln4hDhXaVWj55KvqmnsX2,0,35.5,27.16,0,0,1,0,6,1
Restaurante,BOG,hQ36u3DTWxbGbPSZ1Hzt475s1FE2,0,14.0,21.49,0,0,0,0,10,1
Institución,CMX,hQ3KkxV7bVRTVHNJdbSrQv84jap2,0,32.0,46.43,0,0,0,0,8,1
Comercio,CMX,hQ4CYcHuKVSkvEWmlPxJnnpiWLC2,0,20.0,22.29,0,0,0,1,8,1
Hogar,BOG,hQB2WqY8RaSn9XIB2x0JB7gpBpn2,0,21.38,14.6,0,0,0,0,3,1
Institución,CMX,hQCdNAq9RveDhBq419tdBqJ2D282,0,23.75,23.23,0,0,0,0,6,1
Hogar,BOG,hQEeoBYJW9Z5ZQtf7qMBCYOW3Zr2,0,11.4,35.11,0,0,0,0,4,1
Hogar,BOG,hQGFgwBBPKY071Rma0sGC59crMm2,0,14.45,11.53,0,0,0,0,3,1
Restaurante,CMX,hQMpjOXGoXal1Oc7uALR31nnBnk2,0,24.5,25.68,0,0,1,0,5,1
Comercio,CMX,hQVI1m03DlYEYoArUPRAyjARX6C3,0,58.0,82.84,0,0,0,0,8,1
Restaurante,BOG,hQVItEgqw0XdQJBe34biwIx6g9E2,0,5.0,61.95,0,0,0,0,8,0
Hogar,BOG,hQXSYrAaWVWHLp0Ru0tJffApltI3,0,50.7,45.75,0,0,0,0,7,1
Líderes de Comunidad,CMX,hQcB21nuCvP47CZoUIhOA1dySxu2,0,22.7,29.81,0,0,0,1,4,1
Restaurante,CMX,hQdA7Oc3OTSmxgjjbIfCUZCw0Nh1,0,16.7,23.2,0,0,0,0,8,1
Hogar,BOG,hQfkQ1la78MmSLyuR7I1wIjKIVN2,0,63.9,51.25,0,0,0,0,6,0
Restaurante,BOG,hQg6gkvTImhhsm9sACM6BTw9Jes2,0,6.0,10.69,0,0,0,0,13,1
Comercio,BOG,hR4RfQJGLMQxaWeRhDDr1QWpSNV2,0,22.0,32.52,0,0,0,1,7,1
Restaurante,BOG,hRRwLhfmErVT0X7eBjeeYcSskxw2,0,3.0,8.95,0,0,0,0,10,1
Restaurante,BOG,hRd9XwGMdQVms6xxFimZDyjR2bh1,0,50.0,15.47,0,1,0,0,5,1
Hogar,BOG,hRdS3uS6oAW637QyMLGUHqlAs0w1,0,45.4,38.64,0,0,1,0,11,1
Restaurante,BOG,hRoPbsGcOwU9ntPa1kuqvTbPLoV2,0,5.0,15.15,0,1,0,0,8,1
Restaurante,BOG,hRwaNzxCdLRpLNP3nAihUKB567i2,0,52.0,38.28,0,0,0,0,4,1
Hogar,BOG,hS5LtCrpXqWNRAmdamehRfWrRpq2,0,32.7,27.28,0,0,0,0,9,1
Hogar,BOG,hSLAlYmD8IWT8q73R4Doma3r02F3,0,39.7,37.0,0,0,0,0,7,1
Hogar,BAQ,hSLjISevPSZNKtqNVxAQC993fVr1,0,32.1,20.71,0,0,0,0,9,1
Restaurante,BOG,hSMd1VogmdYExj41N5Xkv3bLSTN2,0,9.0,17.85,0,1,0,0,9,1
Hogar,BOG,hSZHCRSAteOz37DvRD29OzaOZuJ2,0,32.6,31.43,0,0,0,0,9,1
Comercio,CMX,hSglCTyvNEVm0HXxIBBw2OMWseE2,0,4.0,34.81,0,0,0,1,7,0
Hogar,BAQ,hShGqflh0GeSKIchvVqSUCrhfhF2,0,37.1,40.84,0,0,0,0,10,0
Comercio,CMX,hSqwke50yBRPIDLCK73sHwOT5Ei1,0,4.0,23.13,0,0,0,0,4,0
Hogar,BOG,hT3x7K4EA9PFIMU4lk0zto2WujP2,0,17.6,19.99,0,0,0,0,10,1
Restaurante,BOG,hT5aF5N0sYeeXtdhFWv0dMn7ZCu1,0,219.5,127.71,0,0,0,0,5,1
Comercio,CMX,hTArBwEpA9bu732QrdUqkg54Vrh2,0,20.25,29.64,0,0,0,0,4,1
Restaurante,BOG,hTFTHy43NBRfkJKmzlMhE0tTEPc2,0,12.8,41.92,0,0,0,0,10,1
Restaurante,CMX,hTO9EpZViNSlwipagut21OQ96Lx2,0,43.0,23.61,0,0,0,0,7,1
Restaurante,BAQ,hUCgvbVRixfLD0J5KBlskYR7xtt2,0,75.5,59.85,0,1,0,0,7,1
Restaurante,CMX,hUDR29af0aTywT2yw7hf3IfkNFL2,0,105.4,75.69,0,0,0,0,6,1
Hogar,BOG,hUEMlIGFPaagddowIC3QwOUopJI2,0,46.8,26.92,0,0,0,0,8,1
Hogar,BOG,hUN2Z3CcwvXpbgM3vlhFKG3jI3A3,0,56.7,30.26,0,0,0,0,4,1
Comercio,BOG,hURYvAu0GWRMRHYj39allcrUNl73,0,39.0,17.71,0,0,0,0,6,1
Hogar,BAQ,hUgAJWqgQ0N1A5GhHdsmJqTSpv53,0,75.7,58.0,1,0,0,0,5,1
Restaurante,CMX,hUgLMYfmrXe8t5jLLwKv7tDNLtj2,0,19.8,20.86,0,1,0,0,7,0
Restaurante,BOG,hUhzyrtcLBS1oIm2sFGb0zyMlSq2,0,69.1,70.3,0,0,0,0,9,1
Restaurante,BOG,hV18nUneu9glCv9Of3fhqtfHpoz2,0,5.0,15.15,0,1,0,0,4,1
Hogar,BOG,hV1z8odfiqb9z3hJA2x04KHaAFB2,0,8.15,15.11,0,0,0,0,5,1
Hogar,BOG,hV2qSp5eWsOkzex3NCd0nnn2AcI3,0,21.1,26.57,0,0,0,0,5,0
Comercio,BAQ,hV728E8MjdM9B6cISUWgDaa3KE42,0,8.0,29.44,0,0,0,0,4,1
Comercio,BAQ,hV8xXAWB6mUrmk1It2pYD8zMOww2,0,16.0,14.42,0,1,0,0,7,1
Comercio,BAQ,hVR0UVmYBDO8jW9CvBwSuiZKEkk1,0,12.5,20.91,0,0,0,0,5,1
Hogar,BOG,hVSrtYbywkdH8MUBGvTqUJir3OY2,0,56.4,42.58,0,0,2,0,7,1
Hogar,BOG,hVY6vKDxBNUNgeLwu5XdAnCO9Gf1,0,145.7,140.96,1,0,0,2,9,1
Restaurante,BOG,hViAM6NoAehUZfxysMXNiuZ9J2D2,0,5.4,21.09,0,1,0,0,8,1
Restaurante,BOG,hVtbveV5i8ZizCHuHvc06sF0opk2,0,20.0,13.74,0,0,0,0,7,1
Restaurante,BOG,hVthxvxWkGcpe2BtiL8xbgmL1WD3,0,31.0,15.59,0,0,0,0,10,1
Comercio,BOG,hVuAOQoU9IVIwNGeyjanqfGl3Tw1,0,10.0,124.56,0,0,0,1,4,1
Comercio,BAQ,hWf1wO32lZYWMsxfW2wsb3495As2,0,100.0,67.6,0,1,0,4,4,1
Hogar,BOG,hWpX6fvmrMgYocJklTW3ZfeIEvw2,0,39.5,28.21,0,0,0,0,13,0
Hogar,BOG,hX8EQlbDQEVa6ok7xkJ27quQmbo2,0,3.0,5.21,0,0,0,0,4,1
Líderes de Comunidad,BOG,hXBlURZy27S6iIDiuSGHOISUzXd2,0,33.0,53.28,0,0,0,0,6,1
Hogar,BOG,hXXL9ZhGUjOCOzG0MMYYxJVvEaU2,0,27.12,25.16,0,0,0,0,6,1
Hogar,BOG,hXb21XfDLihofns00mt6mySXerm1,0,110.4,122.82,0,0,0,0,5,1
Comercio,BAQ,hXl4t6Prx3YlnElhHdjTTRlYxDP2,0,58.5,29.29,1,1,0,0,5,1
Comercio,BOG,hXnXaqjDEYVnNIwatMH2LafNCIu1,0,4.0,29.84,0,1,0,0,10,1
Restaurante,CMX,hXnanBM0AiegEIEvdUkY1YU7qNd2,0,33.45,20.21,0,0,0,0,6,1
Hogar,BOG,hXqQ2eLijgariYR5s0H5EBUmKOG3,0,29.7,30.41,0,0,0,6,7,1
Restaurante,CMX,hXwg8P5PyJM9veOcJSmcDgqbt9X2,0,6.0,23.06,0,0,0,0,6,0
Restaurante,BOG,hY2axOW5v5WeSeXyJp7315hbypD2,0,3.0,5.95,0,1,0,1,8,1
Hogar,BOG,hYEhHURF6fd1IkWj50OUAzPz5Ki2,0,64.9,50.81,0,0,0,0,8,1
Comercio,CMX,hYFRKB6AjaOaYc3nTPb9mMK4U5h2,0,6.0,24.66,0,0,0,0,4,0
Comercio,BOG,hYVl9fd5gSRDJvTV1JS1EkhvGy33,0,28.9,19.01,0,0,0,1,6,1
Restaurante,BOG,hYbtPeQicKfGkqrY3hAPMluBSSD3,0,23.2,16.76,0,0,0,1,8,0
Restaurante,BOG,hYdNdJhAHtbhMJXai6E3IDsovCs1,0,10.0,27.51,0,1,0,0,8,1
Restaurante,BOG,hYgkZQ6RhEeD8R7bYOpUWJ21OGt1,0,14.0,8.35,0,0,0,1,10,1
